,datetime,close,open,high,low,KL,% change
281,2020-04-10,757.94,759.08,764.36,751.59,338400.0,-0.31
282,2020-04-09,760.33,751.08,765.87,751.08,298470.0,1.65
283,2020-04-08,748.02,740.03,748.36,730.12,252290.0,0.18
284,2020-04-07,746.69,744.97,749.13,730.28,292970.0,1.35
285,2020-04-06,736.75,716.22,736.75,715.39,334900.0,4.98
286,2020-04-03,701.8,687.92,701.8,687.92,233090.0,3.17
287,2020-04-01,680.23,658.8,684.96,657.41,267020.0,2.67
288,2020-03-31,662.53,669.74,678.64,649.1,262790.0,0.04
289,2020-03-30,662.26,663.91,665.56,657.36,233100.0,-4.86
290,2020-03-27,696.06,692.54,703.22,682.52,327990.0,0.27
291,2020-03-26,694.21,689.0,700.76,680.1,221850.0,0.57
292,2020-03-25,690.25,669.76,690.25,667.58,270180.0,4.71
293,2020-03-24,659.21,666.59,666.59,652.27,245150.0,-1.11
294,2020-03-23,666.59,694.77,694.77,664.23,280250.0,-6.08
295,2020-03-20,709.73,728.55,729.35,709.73,230590.0,-2.23
296,2020-03-19,725.94,732.35,733.43,714.02,353390.0,-2.91
297,2020-03-18,747.66,747.4,752.65,742.12,259019.99999999997,0.25
298,2020-03-17,745.78,724.07,750.03,721.84,287280.0,-0.28
299,2020-03-16,747.86,758.28,758.59,737.58,292250.0,-1.83
300,2020-03-13,761.78,750.56,764.69,723.42,354710.0,-0.97
301,2020-03-12,769.25,778.06,778.06,762.12,339230.0,-5.19
302,2020-03-11,811.35,843.52,844.94,794.54,318570.0,-3.12
303,2020-03-10,837.5,813.83,843.28,806.63,298020.0,0.24
304,2020-03-09,835.49,875.8,875.8,834.67,309100.0,-6.28
305,2020-03-06,891.44,888.96,891.44,882.71,214340.0,-0.21
306,2020-03-05,893.31,892.71,898.43,891.2,231340.0,0.44
307,2020-03-04,889.37,887.85,889.85,882.83,238450.0,-0.14
308,2020-03-03,890.61,895.39,896.39,890.06,212740.0,0.7
309,2020-03-02,884.43,878.43,886.45,877.31,206640.0,0.25
310,2020-02-28,882.19,885.47,887.07,872.46,241890.0,-1.81
311,2020-02-27,898.44,892.15,899.34,889.14,163290.0,0.28
312,2020-02-26,895.97,901.51,903.27,894.25,142580.0,-1.51
313,2020-02-25,909.67,893.95,909.67,893.95,221120.0,0.7
314,2020-02-24,903.34,917.49,917.49,903.34,291880.0,-3.19
315,2020-02-21,933.09,938.13,940.53,932.32,206750.0,-0.54
316,2020-02-20,938.13,933.69,938.13,930.41,198340.0,1.01
317,2020-02-19,928.76,926.41,931.66,925.86,192170.0,0.09
318,2020-02-18,927.93,934.47,934.98,926.01,187760.0,-0.73
319,2020-02-17,934.77,938.52,938.52,931.66,183250.0,-0.29
320,2020-02-14,937.45,939.28,940.65,936.47,204350.0,-0.08
321,2020-02-13,938.24,937.19,939.1,934.47,177730.0,0.06
322,2020-02-12,937.68,940.72,943.11,937.34,228040.0,0.32
323,2020-02-11,934.67,930.73,936.04,930.73,179350.0,0.42
324,2020-02-10,930.73,934.38,935.87,926.61,153970.0,-1.07
325,2020-02-07,940.75,938.61,943.48,935.94,194170.0,0.24
326,2020-02-06,938.54,926.66,938.54,925.21,223670.0,1.3599999999999999
327,2020-02-05,925.91,934.75,936.33,921.89,197380.0,-0.34
328,2020-02-04,929.09,929.42,934.91,919.33,197690.0,0.1
329,2020-02-03,928.14,916.6,930.37,891.85,275520.0,-0.91
330,2020-01-31,936.62,959.58,960.96,936.62,253950.0,-2.39
331,2020-01-30,959.58,975.15,977.72,954.0,198510.0,-3.22
332,2020-01-22,991.46,986.52,991.46,983.92,152350.0,0.52
333,2020-01-21,986.37,978.82,986.37,978.82,157670.0,0.79
334,2020-01-20,978.63,978.23,979.85,975.93,148800.0,-0.03
335,2020-01-17,978.96,976.28,980.02,973.79,164140.0,0.48
336,2020-01-16,974.31,967.2,974.7,967.17,201250.0,0.7
337,2020-01-15,967.56,967.69,967.69,964.84,150040.0,0.06
338,2020-01-14,967.0,966.26,968.85,965.76,190350.0,0.12
339,2020-01-13,965.84,966.89,968.63,964.79,147150.0,-0.28
340,2020-01-10,968.54,961.17,969.71,961.17,222160.0,0.87
341,2020-01-09,960.15,953.86,960.73,952.16,166150.0,1.18
342,2020-01-08,948.98,954.13,955.84,945.28,319170.0,-1.03
343,2020-01-07,958.88,955.79,959.46,953.19,181630.0,0.32
344,2020-01-06,955.79,962.79,963.2,955.59,187200.0,-0.97
345,2020-01-03,965.14,968.72,970.88,965.14,174130.0,-0.16
346,2020-01-02,966.67,960.26,966.67,959.67,200600.0,0.59
347,2019-12-31,960.99,965.71,965.71,958.22,185240.0,-0.42
348,2019-12-30,965.03,962.89,967.52,962.47,177740.0,0.16
349,2019-12-27,963.51,957.7,963.51,954.19,180520.0,0.51
350,2019-12-26,958.59,960.67,962.11,957.43,265940.0,-0.24
351,2019-12-25,960.92,958.18,962.83,957.5,238320.0,0.21
352,2019-12-24,958.88,959.43,959.43,953.29,229670.0,-0.06
353,2019-12-23,959.43,959.55,960.71,958.07,241520.0,0.32
354,2019-12-20,956.41,953.55,957.52,952.71,243330.0,0.44
355,2019-12-19,952.26,950.61,955.85,946.74,222470.0,0.12
356,2019-12-18,951.13,951.52,954.18,949.86,323410.0,-0.3
357,2019-12-17,954.03,962.49,962.79,954.03,280850.0,-0.77
358,2019-12-16,961.47,966.0,966.0,960.39,278440.0,-0.49
359,2019-12-13,966.18,969.43,971.84,965.93,219160.0,-0.21
360,2019-12-12,968.17,963.39,968.39,962.72,218750.0,0.66
361,2019-12-11,961.78,960.59,961.78,954.56,216480.0,0.15
362,2019-12-10,960.3,965.92,966.58,955.14,242730.0,-0.6
363,2019-12-09,966.06,963.91,967.57,962.59,273260.0,0.26
364,2019-12-06,963.56,962.38,965.41,960.99,171820.0,0.03
365,2019-12-05,963.27,969.0,969.53,962.16,194540.0,-0.27
366,2019-12-04,965.9,952.51,965.9,950.13,210100.0,1.31
367,2019-12-03,953.43,957.4,960.82,950.96,264940.0,-0.61
